"област","община","населено място","брой население по ПА","брой население по НА"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ВРАНИ КОН","1087","764"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОЛЯМО ЦЪРКВИЩЕ","418","286"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНА ХУБАВКА","503","365"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНО КОЗАРЕВО","286","219"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРНО НОВКОВО","217","196"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ГОРСКО СЕЛО","268","148"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНА ХУБАВКА","330","260"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНО КОЗАРЕВО","486","387"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ДОЛНО НОВКОВО","263","148"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗЕЛЕНА МОРАВА","875","600"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗМЕЙНО","296","168"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЗВЕЗДИЦА","966","760"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ИЛИЙНО","663","638"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КАМБУРОВО","1500","1299"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КЕСТЕНОВО","376","282"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КОЗМА ПРЕЗВИТЕР","714","562"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.КРАСНОСЕЛЦИ","273","214"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.МОГИЛЕЦ","647","471"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ОБИТЕЛ","1046","698"
"ТЪРГОВИЩЕ","ОМУРТАГ","ГР.ОМУРТАГ","10566","9039"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПАНАЙОТ ХИТОВО","463","295"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПАНИЧИНО","180","197"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЕТРИНО","201","142"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЛЪСТИНА","981","629"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПТИЧЕВО","284","204"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЪДАРИНО","876","501"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ПЪРВАН","361","269"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.РОСИЦА","16","13"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.РЪТЛИНА","393","293"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.СТАНЕЦ","327","248"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ТЪПЧИЛЕЩОВО","62","60"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.УГЛЕДНО","146","140"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЦАРЕВЦИ","78","62"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЦЕРОВИЩЕ","1165","717"
"ТЪРГОВИЩЕ","ОМУРТАГ","С.ЧЕРНОКАПЦИ","477","321"
"ТЪРГОВИЩЕ","ОПАКА","С.ГОЛЯМО ГРАДИЩЕ","1260","1032"
"ТЪРГОВИЩЕ","ОПАКА","С.ГОРСКО АБЛАНОВО","364","443"
"ТЪРГОВИЩЕ","ОПАКА","С.ГЪРЧИНОВО","561","526"
"ТЪРГОВИЩЕ","ОПАКА","С.КРЕПЧА","1469","1243"
"ТЪРГОВИЩЕ","ОПАКА","С.ЛЮБЛЕН","535","489"
"ТЪРГОВИЩЕ","ОПАКА","ГР.ОПАКА","2795","2550"
"ТЪРГОВИЩЕ","ПОПОВО","С.АПРИЛОВО","659","628"
"ТЪРГОВИЩЕ","ПОПОВО","С.БАБА ТОНКА","129","123"
"ТЪРГОВИЩЕ","ПОПОВО","С.БЕРКОВСКИ","79","102"
"ТЪРГОВИЩЕ","ПОПОВО","С.БРАКНИЦА","19","29"
"ТЪРГОВИЩЕ","ПОПОВО","С.ВОДИЦА","650","631"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГАГОВО","680","730"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГЛОГИНКА","659","602"
"ТЪРГОВИЩЕ","ПОПОВО","С.ГОРИЦА","73","94"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДОЛЕЦ","18","41"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДОЛНА КАБДА","269","180"
"ТЪРГОВИЩЕ","ПОПОВО","С.ДРИНОВО","488","486"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЕЛЕНОВО","436","399"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАВЕТНО","94","123"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАРАЕВО","966","963"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗАХАРИ СТОЯНОВО","186","251"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЗВЕЗДА","136","169"
"ТЪРГОВИЩЕ","ПОПОВО","С.ИВАНЧА","13","17"
"ТЪРГОВИЩЕ","ПОПОВО","С.КАРДАМ","1400","1516"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОВАЧЕВЕЦ","600","631"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОЗИЦА","357","313"
"ТЪРГОВИЩЕ","ПОПОВО","С.КОНАК","36","46"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЛОМЦИ","860","858"
"ТЪРГОВИЩЕ","ПОПОВО","С.МАНАСТИРИЦА","11","13"
"ТЪРГОВИЩЕ","ПОПОВО","С.МАРЧИНО","54","62"
"ТЪРГОВИЩЕ","ПОПОВО","С.МЕДОВИНА","578","656"
"ТЪРГОВИЩЕ","ПОПОВО","С.ОСИКОВО","102","119"
"ТЪРГОВИЩЕ","ПОПОВО","С.ПАЛАМАРЦА","301","453"
"ТЪРГОВИЩЕ","ПОПОВО","С.ПОМОЩИЦА","24","56"
"ТЪРГОВИЩЕ","ПОПОВО","ГР.ПОПОВО","17506","15451"
"ТЪРГОВИЩЕ","ПОПОВО","С.ПОСАБИНА","157","214"
"ТЪРГОВИЩЕ","ПОПОВО","С.САДИНА","747","772"
"ТЪРГОВИЩЕ","ПОПОВО","С.СВЕТЛЕН","1157","1161"
"ТЪРГОВИЩЕ","ПОПОВО","С.СЛАВЯНОВО","888","785"
"ТЪРГОВИЩЕ","ПОПОВО","С.ТРЪСТИКА","245","253"
"ТЪРГОВИЩЕ","ПОПОВО","С.ЦАР АСЕН","126","166"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.АЛВАНОВО","117","161"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.АЛЕКСАНДРОВО","306","220"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БАЯЧЕВО","1009","927"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БИСТРА","146","176"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БОЖУРКА","373","284"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БРАТОВО","363","243"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БУЙНОВО","848","638"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.БУХОВЦИ","626","678"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ВАРДУН","1151","1131"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ВАСИЛ ЛЕВСКИ","351","412"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ГОЛЯМО НОВО","1285","1232"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ГОЛЯМО СОКОЛОВО","566","461"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ГОРНА КАБДА","128","45"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДАВИДОВО","459","490"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДРАГАНОВЕЦ","576","485"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДРАЛФА","546","597"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ДЪЛГАЧ","505","491"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЗДРАВЕЦ","475","463"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.КОПРЕЦ","263","217"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.КОШНИЧАРИ","80","101"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.КРАЛЕВО","1219","920"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.КРЪШНО","231","244"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЛИЛЯК","1302","1247"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЛОВЕЦ","439","485"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МАКАРИОПОЛСКО","706","715"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МАКОВО","235","241"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МИЛАДИНОВЦИ","161","158"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МИРОВЕЦ","66","89"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.МОМИНО","249","297"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.НАДАРЕВО","499","456"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ОВЧАРОВО","770","632"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ОСЕН","28","71"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ОСТРЕЦ","496","457"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПАЙДУШКО","258","187"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПЕВЕЦ","91","126"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПОДГОРИЦА","1191","1032"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПРЕСЕЛЕЦ","478","337"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПРЕСИЯН","236","179"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПРЕСЯК","508","231"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПРОБУДА","705","675"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ПРОЛАЗ","128","101"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.РАЗБОЙНА","748","524"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.РАЛИЦА","247","254"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.РОСИНА","389","366"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.РУЕЦ","1249","1141"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.СТРАЖА","772","792"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.СЪЕДИНЕНИЕ","365","282"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ТВЪРДИНЦИ","274","126"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","ГР.ТЪРГОВИЩЕ","44738","39403"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ТЪРНОВЦА","656","347"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЦВЕТНИЦА","93","85"
"ТЪРГОВИЩЕ","ТЪРГОВИЩЕ","С.ЧЕРКОВНА","1002","658"
"ХАСКОВО","ДИМИТРОВГРАД","С.БОДРОВО","189","241"
"ХАСКОВО","ДИМИТРОВГРАД","С.БРОД","574","816"
"ХАСКОВО","ДИМИТРОВГРАД","С.БРЯСТ","111","221"
"ХАСКОВО","ДИМИТРОВГРАД","С.ВЕЛИКАН","40","64"
"ХАСКОВО","ДИМИТРОВГРАД","С.ВОДЕН","287","320"
"ХАСКОВО","ДИМИТРОВГРАД","С.ГОЛЯМО АСЕНОВО","188","189"
"ХАСКОВО","ДИМИТРОВГРАД","С.ГОРСКИ ИЗВОР","1060","1281"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.ДИМИТРОВГРАД","44360","35906"
"ХАСКОВО","ДИМИТРОВГРАД","С.ДЛЪГНЕВО","133","204"
"ХАСКОВО","ДИМИТРОВГРАД","С.ДОБРИЧ","948","1244"
"ХАСКОВО","ДИМИТРОВГРАД","С.ДОЛНО БЕЛЕВО","166","235"
"ХАСКОВО","ДИМИТРОВГРАД","С.ЗДРАВЕЦ","196","235"
"ХАСКОВО","ДИМИТРОВГРАД","С.ЗЛАТОПОЛЕ","375","637"
"ХАСКОВО","ДИМИТРОВГРАД","С.КАСНАКОВО","351","362"
"ХАСКОВО","ДИМИТРОВГРАД","С.КРЕПОСТ","1496","1595"
"ХАСКОВО","ДИМИТРОВГРАД","С.КРУМ","340","540"
"ХАСКОВО","ДИМИТРОВГРАД","С.МАЛКО АСЕНОВО","89","116"
"ХАСКОВО","ДИМИТРОВГРАД","ГР.МЕРИЧЛЕРИ","1677","1667"
"ХАСКОВО","ДИМИТРОВГРАД","С.РАДИЕВО","958","1022"
"ХАСКОВО","ДИМИТРОВГРАД","С.РАЙНОВО","56","80"
"ХАСКОВО","ДИМИТРОВГРАД","С.СВЕТЛИНА","31","58"
"ХАСКОВО","ДИМИТРОВГРАД","С.СКОБЕЛЕВО","474","515"
"ХАСКОВО","ДИМИТРОВГРАД","С.СТАЛЕВО","287","437"
"ХАСКОВО","ДИМИТРОВГРАД","С.СТРАНСКО","386","500"
"ХАСКОВО","ДИМИТРОВГРАД","С.ВЪРБИЦА","217","291"
"ХАСКОВО","ДИМИТРОВГРАД","С.ЧЕРНОГОРОВО","966","1060"
"ХАСКОВО","ДИМИТРОВГРАД","С.ЯБЪЛКОВО","1185","1267"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БЕЛИ ДОЛ","0","0"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БЕЛОПОЛЦИ","448","311"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БЕЛОПОЛЯНЕ","90","105"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БОТУРЧЕ","10","5"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БРУСИНО","38","7"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БУБИНО","30","8"
"ХАСКОВО","ИВАЙЛОВГРАД","С.БЯЛГРАДЕЦ","133","57"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ВЕТРУШКА","8","1"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ВИС","79","6"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГЛУМОВО","52","18"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГНЕЗДАРЕ","0","0"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГОРНО ЛУКОВО","2","3"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГОРНОСЕЛЦИ","2","12"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГОРСКО","1","0"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ГУГУТКА","154","94"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ДОЛНО ЛУКОВО","61","66"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ДОЛНОСЕЛЦИ","1","1"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ДРАБИШНА","58","66"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЖЕЛЕЗАРИ","32","27"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЖЕЛЕЗИНО","413","298"
"ХАСКОВО","ИВАЙЛОВГРАД","ГР.ИВАЙЛОВГРАД","3771","3366"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КАЗАК","67","26"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КАМИЛСКИ ДОЛ","25","43"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КАРЛОВСКО","14","4"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КОБИЛИНО","204","91"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КОНДОВО","225","95"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КОННИЦИ","108","91"
"ХАСКОВО","ИВАЙЛОВГРАД","С.КОСТИЛКОВО","1","3"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЛАМБУХ","12","33"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЛЕНСКО","39","13"
"ХАСКОВО","ИВАЙЛОВГРАД","С.МАНДРИЦА","31","53"
"ХАСКОВО","ИВАЙЛОВГРАД","С.МЕДЕН БУК","52","57"
"ХАСКОВО","ИВАЙЛОВГРАД","С.НОВА ЛИВАДА","49","17"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ОДРИНЦИ","2","2"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ОРЕШИНО","19","40"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПАШКУЛ","9","8"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПЛЕВУН","99","133"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПЛАНИНЕЦ","208","58"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПОКРОВАН","62","69"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПОПСКО","21","44"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ПЪСТРООК","227","43"
"ХАСКОВО","ИВАЙЛОВГРАД","С.РОЗИНО","150","56"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СБОРИНО","70","0"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СВИРАЧИ","273","259"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СИВ КЛАДЕНЕЦ","1","6"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СЛАВЕЕВО","235","202"
"ХАСКОВО","ИВАЙЛОВГРАД","С.СОКОЛЕНЦИ","46","6"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ХУХЛА","14","26"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЧЕРНИ РИД","109","36"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЧЕРНИЧИНО","6","14"
"ХАСКОВО","ИВАЙЛОВГРАД","С.ЧУЧУЛИГА","27","18"
"ХАСКОВО","ЛЮБИМЕЦ","С.БЕЛИЦА","205","277"
"ХАСКОВО","ЛЮБИМЕЦ","С.ВАСКОВО","102","116"
"ХАСКОВО","ЛЮБИМЕЦ","С.ВЪЛЧЕ ПОЛЕ","185","238"
"ХАСКОВО","ЛЮБИМЕЦ","С.ГЕОРГИ ДОБРЕВО","259","275"
"ХАСКОВО","ЛЮБИМЕЦ","С.ДЪБОВЕЦ","44","34"
"ХАСКОВО","ЛЮБИМЕЦ","С.ЙЕРУСАЛИМОВО","80","116"
"ХАСКОВО","ЛЮБИМЕЦ","С.ЛОЗЕН","366","412"
"ХАСКОВО","ЛЮБИМЕЦ","ГР.ЛЮБИМЕЦ","7811","7299"
"ХАСКОВО","ЛЮБИМЕЦ","С.МАЛКО ГРАДИЩЕ","532","637"
"ХАСКОВО","ЛЮБИМЕЦ","С.ОРЯХОВО","170","248"
"ХАСКОВО","МАДЖАРОВО","С.БОРИСЛАВЦИ","155","193"
"ХАСКОВО","МАДЖАРОВО","С.БРУСЕВЦИ","0","0"
"ХАСКОВО","МАДЖАРОВО","С.ГАБЕРОВО","0","3"
"ХАСКОВО","МАДЖАРОВО","С.ГОЛЯМА ДОЛИНА","67","3"
"ХАСКОВО","МАДЖАРОВО","С.ГОРНИ ГЛАВАНАК","245","124"
"ХАСКОВО","МАДЖАРОВО","С.ГОРНО ПОЛЕ","34","64"
"ХАСКОВО","МАДЖАРОВО","С.ДОЛНИ ГЛАВАНАК","440","304"
"ХАСКОВО","МАДЖАРОВО","С.ДОЛНО СЪДИЕВО","529","164"
"ХАСКОВО","МАДЖАРОВО","С.ЕФРЕМ","42","59"
"ХАСКОВО","МАДЖАРОВО","С.ЗЛАТОУСТОВО","131","85"
"ХАСКОВО","МАДЖАРОВО","ГР.МАДЖАРОВО","622","663"
"ХАСКОВО","МАДЖАРОВО","С.МАЛКИ ВОДЕН","11","20"
"ХАСКОВО","МАДЖАРОВО","С.МАЛКО БРЯГОВО","22","27"
"ХАСКОВО","МАДЖАРОВО","С.МАЛКО ПОПОВО","2","10"
"ХАСКОВО","МАДЖАРОВО","С.РУМЕЛИЯ","133","40"
"ХАСКОВО","МАДЖАРОВО","С.РЪЖЕНОВО","262","111"
"ХАСКОВО","МАДЖАРОВО","С.СЕЛСКА ПОЛЯНА","234","106"
"ХАСКОВО","МАДЖАРОВО","С.СЕНОКЛАС","39","72"
"ХАСКОВО","МАДЖАРОВО","С.ТОПОЛОВО","565","227"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.АНГЕЛ ВОЙВОДА","618","500"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.БОЯН БОТЕВО","977","778"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.БРЯСТОВО","238","436"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.ВИНЕВО","431","414"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.КАРАМАНЦИ","1706","1387"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.КОЛЕЦ","278","269"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.МИНЕРАЛНИ БАНИ","1230","1219"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.СИРАКОВО","224","354"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.СПАХИЕВО","139","197"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.СУСАМ","411","495"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.СЪРНИЦА","773","637"
"ХАСКОВО","МИНЕРАЛНИ БАНИ","С.ТАТАРЕВО","657","529"
"ХАСКОВО","СВИЛЕНГРАД","С.ВАРНИК","3","9"
"ХАСКОВО","СВИЛЕНГРАД","С.ГЕНЕРАЛОВО","100","252"
"ХАСКОВО","СВИЛЕНГРАД","С.ДЕРВИШКА МОГИЛА","14","23"
"ХАСКОВО","СВИЛЕНГРАД","С.ДИМИТРОВЧЕ","157","249"
"ХАСКОВО","СВИЛЕНГРАД","С.КАПИТАН АНДРЕЕВО","698","863"
"ХАСКОВО","СВИЛЕНГРАД","С.КОСТУР","16","29"
"ХАСКОВО","СВИЛЕНГРАД","С.ЛЕВКА","319","367"
"ХАСКОВО","СВИЛЕНГРАД","С.ЛИСОВО","8","6"
"ХАСКОВО","СВИЛЕНГРАД","С.МАТОЧИНА","13","24"
"ХАСКОВО","СВИЛЕНГРАД","С.МЕЗЕК","149","291"
"ХАСКОВО","СВИЛЕНГРАД","С.МИХАЛИЧ","46","52"
"ХАСКОВО","СВИЛЕНГРАД","С.МЛАДИНОВО","257","309"
"ХАСКОВО","СВИЛЕНГРАД","С.МОМКОВО","523","532"
"ХАСКОВО","СВИЛЕНГРАД","С.МУСТРАК","196","199"
"ХАСКОВО","СВИЛЕНГРАД","С.ПАШОВО","8","10"
"ХАСКОВО","СВИЛЕНГРАД","С.ПЪСТРОГОР","112","149"
"ХАСКОВО","СВИЛЕНГРАД","С.РАВНА ГОРА","29","32"
"ХАСКОВО","СВИЛЕНГРАД","С.РАЙКОВА МОГИЛА","226","257"
"ХАСКОВО","СВИЛЕНГРАД","ГР.СВИЛЕНГРАД","19080","18061"
"ХАСКОВО","СВИЛЕНГРАД","С.СИВА РЕКА","110","207"
"ХАСКОВО","СВИЛЕНГРАД","С.СЛАДУН","123","128"
"ХАСКОВО","СВИЛЕНГРАД","С.СТУДЕНА","491","440"
"ХАСКОВО","СВИЛЕНГРАД","С.ЧЕРНОДЪБ","126","158"
"ХАСКОВО","СВИЛЕНГРАД","С.ЩИТ","80","112"
"ХАСКОВО","СИМЕОНОВГРАД","С.ДРЯНОВО","79","101"
"ХАСКОВО","СИМЕОНОВГРАД","С.КАЛУГЕРОВО","193","245"
"ХАСКОВО","СИМЕОНОВГРАД","С.КОНСТАНТИНОВО","235","291"
"ХАСКОВО","СИМЕОНОВГРАД","ГР.СИМЕОНОВГРАД","7373","6718"
"ХАСКОВО","СИМЕОНОВГРАД","С.НАВЪСЕН","168","188"
"ХАСКОВО","СИМЕОНОВГРАД","С.ПЯСЪЧЕВО","53","66"
"ХАСКОВО","СИМЕОНОВГРАД","С.СВИРКОВО","416","454"
"ХАСКОВО","СИМЕОНОВГРАД","С.ТРОЯН","183","223"
"ХАСКОВО","СИМЕОНОВГРАД","С.ТЯНЕВО","299","292"
"ХАСКОВО","СТАМБОЛОВО","С.БАЛКАН","446","256"
"ХАСКОВО","СТАМБОЛОВО","С.БЯЛ КЛАДЕНЕЦ","650","79"
"ХАСКОВО","СТАМБОЛОВО","С.ВОДЕНЦИ","499","101"
"ХАСКОВО","СТАМБОЛОВО","С.ВОЙВОДЕНЕЦ","288","115"
"ХАСКОВО","СТАМБОЛОВО","С.ГЛЕДКА","635","275"
"ХАСКОВО","СТАМБОЛОВО","С.ГОЛОБРАДОВО","459","72"
